POI_ID,Name,City,Type,Category,Latitude,Longitude,Cost_LKR,Time_Mins,Interest_Beach,Interest_Nature,Interest_History,Interest_Religious
1804,Arugam Bay,Ampara,City,Hub,6.8415,81.8285,0,0,1,1,0,0.0
1805,Pottuvil,Ampara,City,Urban,6.871,81.8268,0,0,1,1,1,1.0
1806,Monaragala,Monaragala,City,Hub,6.8725,81.3503,0,0,0,1,0,0.0
1807,Wellawaya,Monaragala,City,Urban,6.7408,81.1039,0,0,0,1,1,0.0
1808,Buttala,Monaragala,City,Urban,6.7583,81.2444,0,0,0,1,1,0.0
1809,Puttalam,Puttalam,City,Hub,8.033,79.8256,0,0,1,1,1,0.0
1810,Chilaw,Puttalam,City,Hub,7.575,79.795,0,0,1,0,1,1.0
1811,Marawila,Puttalam,City,Urban,7.41,79.83,0,0,1,0,0,0.0
1812,Kalpitiya,Puttalam,City,Hub,8.2325,79.7628,0,0,1,1,1,0.0
1813,Mannar,Mannar,City,Hub,8.981,79.9044,0,0,1,1,1,1.0
1814,Vavuniya,Vavuniya,City,Hub,8.7514,80.4971,0,0,0,1,1,1.0
1815,Kilinochchi,Kilinochchi,City,Hub,9.3883,80.3983,0,0,0,1,1,0.0
1816,Mullaitivu,Mullaitivu,City,Hub,9.2667,80.8167,0,0,1,1,1,0.0
1817,Point Pedro,Jaffna,City,Urban,9.8167,80.2333,0,0,1,0,1,0.0
1818,Kayts,Jaffna,City,Urban,9.6833,79.9,0,0,1,0,1,1.0
1819,Chavakachcheri,Jaffna,City,Urban,9.65,80.15,0,0,0,1,1,0.0
1820,Mankulam,Mullaitivu,City,Urban,9.1333,80.45,0,0,0,1,1,0.0
1821,Kegalle,Kegalle,City,Hub,7.2513,80.3464,0,0,0,1,1,0.0
1822,Mawanella,Kegalle,City,Urban,7.253,80.446,0,0,0,1,1,0.0
1823,Kitulgala,Kegalle,City,Urban,6.992,80.415,0,0,0,1,0,0.0
1824,Kuliyapitiya,Kurunegala,City,Urban,7.4689,80.0401,0,0,0,0,0,0.0
1825,Pannala,Kurunegala,City,Urban,7.345,79.985,0,0,0,0,0,0.0
1826,Narammala,Kurunegala,City,Urban,7.4333,80.2167,0,0,0,0,1,0.0
1827,Nikaweratiya,Kurunegala,City,Urban,7.7475,80.1214,0,0,0,1,0,0.0
1828,Pelmadulla,Ratnapura,City,Urban,6.621,80.548,0,0,0,1,1,0.0
1829,Balangoda,Ratnapura,City,Urban,6.65,80.7,0,0,0,1,1,0.0
1830,Embilipitiya,Ratnapura,City,Hub,6.3386,80.8493,0,0,0,1,0,0.0
1831,Rakwana,Ratnapura,City,Urban,6.4633,80.605,0,0,0,1,0,0.0
1832,Eheliyagoda,Ratnapura,City,Urban,6.85,80.2667,0,0,0,1,0,0.0
1833,Kuruwita,Ratnapura,City,Urban,6.77,80.37,0,0,0,1,1,1.0
1834,Deniyaya,Matara,City,Urban,6.3425,80.5615,0,0,0,1,0,0.0
1835,Dickwella,Matara,City,Urban,5.9658,80.7031,0,0,1,1,1,1.0
1836,Akurana,Kandy,City,Urban,7.3667,80.6167,0,0,0,1,0,1.0
1837,Gampola,Kandy,City,Urban,7.1633,80.5667,0,0,0,1,1,1.0
1838,Peradeniya,Kandy,City,Urban,7.268,80.592,0,0,0,1,1,0.0
1839,Katugastota,Kandy,City,Urban,7.3245,80.6275,0,0,0,1,0,0.0
1840,Nawalapitiya,Kandy,City,Urban,7.05,80.5333,0,0,0,1,0,0.0
1841,Haputale,Badulla,City,Urban,6.7678,80.9515,0,0,0,1,1,0.0
1842,Welimada,Badulla,City,Urban,6.9,80.9167,0,0,0,1,1,0.0
1843,Nilaveli,Trincomalee,City,Urban,8.6853,81.1917,0,0,1,1,0,0.0
1844,Kinniya,Trincomalee,City,Urban,8.5,81.1833,0,0,1,1,1,0.0
1845,Kalkudah,Batticaloa,City,Urban,7.915,81.56,0,0,1,1,0,0.0
1846,Pasikudah,Batticaloa,City,Urban,7.927,81.5625,0,0,1,1,0,0.0
1847,Chenkalady,Batticaloa,City,Urban,7.7667,81.5833,0,0,0,1,0,0.0
1848,Hingurakgoda,Polonnaruwa,City,Urban,8.05,80.9833,0,0,0,1,0,0.0
1849,Medirigiriya,Polonnaruwa,City,Urban,8.1472,80.9942,0,0,0,1,1,1.0
1850,Galnewa,Anuradhapura,City,Urban,8.0,80.4167,0,0,0,1,1,0.0
1851,Kekirawa,Anuradhapura,City,Urban,8.0415,80.6035,0,0,0,1,1,1.0
